ori_tissue,ori_cell_type,prompt,corrected_tissue,corrected_cell,reason,status
peripheral blood,memory b cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: peripheral blood
    - 原始细胞类型: memory b cells

    候选匹配:
候选组织 1: blood
  候选细胞 1: cell_ontology_class='memory b cell', free_annotation='memory b cell' (相似度: 0.77)
  候选细胞 2: cell_ontology_class='naive b cell', free_annotation='naive b cell' (相似度: 0.24)
  候选细胞 3: cell_ontology_class='cd4-positive, alpha-beta memory t cell', free_annotation='cd4-positive memory t cell' (相似度: 0.20)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.15)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.15)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",blood,"memory b cell
```","原始数据中的细胞类型 ""memory b cells"" 与候选匹配中的 ""cell_ontology_class='memory b cell', free_annotation='memory b cell'"" 高度一致，相似度为 0.77，是最佳匹配。此外，原始组织 ""peripheral blood"" 与候选组织 ""blood"" 是兼容的，因为外周血属于血液的一部分。",found
peripheral blood,memory b cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: peripheral blood
    - 原始细胞类型: memory b cells

    候选匹配:
候选组织 1: blood
  候选细胞 1: cell_ontology_class='memory b cell', free_annotation='memory b cell' (相似度: 0.77)
  候选细胞 2: cell_ontology_class='naive b cell', free_annotation='naive b cell' (相似度: 0.24)
  候选细胞 3: cell_ontology_class='cd4-positive, alpha-beta memory t cell', free_annotation='cd4-positive memory t cell' (相似度: 0.20)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.15)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.15)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",blood,"memory b cell
```","原始数据中的细胞类型 ""memory b cells"" 与候选匹配中的 ""memory b cell""（cell_ontology_class）高度一致，且相似度为 0.77，是最佳匹配。原始组织 ""peripheral blood"" 与候选组织 ""blood"" 是同义关系，符合标准化要求。",found
peripheral blood,immature b cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: peripheral blood
    - 原始细胞类型: immature b cells

    候选匹配:
候选组织 1: blood
  候选细胞 1: cell_ontology_class='naive b cell', free_annotation='naive b cell' (相似度: 0.37)
  候选细胞 2: cell_ontology_class='memory b cell', free_annotation='memory b cell' (相似度: 0.37)
  候选细胞 3: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.24)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.24)
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='nk cells' (相似度: 0.20)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",blood,"naive b cell
```","原始组织 ""peripheral blood"" 与候选组织 ""blood"" 是高度相关的，可以认为是匹配的。原始细胞类型 ""immature b cells"" 表示未成熟的 B 细胞，而候选细胞类型中没有直接提到 ""immature b cells""。然而，""naive b cell""（候选细胞 1）可以被视为一种特定类型的未成熟 B 细胞，因为 naive B 细胞是 B 细胞发育的一个阶段，属于未成熟或初始状态的 B 细胞。因此，选择候选细胞 1 的 cell_ontology_class 'naive b cell' 作为修正结果。",found
peripheral blood,plasma cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: peripheral blood
    - 原始细胞类型: plasma cells

    候选匹配:
候选组织 1: blood
  候选细胞 1: cell_ontology_class='plasma cell', free_annotation='plasma cells' (相似度: 0.81)
  候选细胞 2: cell_ontology_class='plasma cell', free_annotation='plasma' (相似度: 0.43)
  候选细胞 3: cell_ontology_class='plasma cell', free_annotation='plasma cell' (相似度: 0.35)
  候选细胞 4: cell_ontology_class='plasma cell', free_annotation='plasma_cells' (相似度: 0.23)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.19)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",blood,"plasma cell
```","原始数据中的组织类型 ""peripheral blood"" 与候选匹配中的 ""blood"" 高度相关，因为外周血是血液的一部分，因此可以认为它们匹配。在细胞类型方面，原始细胞类型 ""plasma cells"" 与候选细胞 1 的 free_annotation 完全一致（相似度为 0.81），并且其对应的 cell_ontology_class 是 ""plasma cell""，符合标准化要求。因此，选择候选细胞 1 的 cell_ontology_class 作为修正后的细胞类型。",found
skin,dermal dcs,,skin,dermal dcs,候选匹配为空,unfound
skin,cd1a+ cells,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: skin
    - 原始细胞类型: cd1a+ cells

    候选匹配:
候选组织 1: skin
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.30)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.30)
  候选细胞 3: cell_ontology_class='endothelial cell', free_annotation='endothelial cells' (相似度: 0.24)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cells' (相似度: 0.24)
  候选细胞 5: cell_ontology_class='epithelial cell', free_annotation='epithelial cells' (相似度: 0.24)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",skin,"cd1a+ cells
```","原始细胞类型为 ""cd1a+ cells""，而候选匹配中没有直接与之对应的细胞类型。此外，候选细胞类型的相似度较低（最高仅为 0.30），且与原始细胞类型无明显的包含关系或发育关系。因此，没有合适的候选匹配可以用来修正原始数据。",found
skin,dendritic cell (cd1a+),"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: skin
    - 原始细胞类型: dendritic cell (cd1a+)

    候选匹配:
候选组织 1: skin
  候选细胞 1: cell_ontology_class='cd1c-positive myeloid dendritic cell', free_annotation='cd1c-positive myeloid dendritic cell' (相似度: 0.50)
  候选细胞 2: cell_ontology_class='cd141-positive myeloid dendritic cell', free_annotation='cd141-positive myeloid dendritic cell' (相似度: 0.50)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",skin,"dendritic cell (cd1a+)
```","原始细胞类型为 ""dendritic cell (cd1a+)""，其中明确提到了树突状细胞及其标记物 CD1a。然而，候选匹配中的细胞类型分别为 ""cd1c-positive myeloid dendritic cell"" 和 ""cd141-positive myeloid dendritic cell""，它们分别对应 CD1c 和 CD141 标记物，与原始数据的 CD1a 不完全一致。虽然这些细胞同属于树突状细胞的范畴，但由于标记物不匹配，无法确认其为最合适的修正结果。因此，保持原始数据不变。",found
skin,dendritic cell (itgax+),"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: skin
    - 原始细胞类型: dendritic cell (itgax+)

    候选匹配:
候选组织 1: skin
  候选细胞 1: cell_ontology_class='cd1c-positive myeloid dendritic cell', free_annotation='cd1c-positive myeloid dendritic cell' (相似度: 0.50)
  候选细胞 2: cell_ontology_class='cd141-positive myeloid dendritic cell', free_annotation='cd141-positive myeloid dendritic cell' (相似度: 0.50)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",skin,"dendritic cell (itgax+)
```","原始细胞类型为 ""dendritic cell (itgax+)""，其中 itgax 是指整合素αX（也称为 CD11c），这是树突状细胞的标志性分子之一。候选匹配中的两种细胞类型 ""cd1c-positive myeloid dendritic cell"" 和 ""cd141-positive myeloid dendritic cell"" 都是树突状细胞的具体亚型，但它们分别由 CD1c 和 CD141 标记定义，与原始数据中的 itgax（CD11c）并不完全一致。由于没有更具体的匹配信息表明原始数据明确对应这两种亚型之一，因此无法确定性地选择某个候选匹配。此外，候选匹配中没有直接提到包含关系或发育关系的相关描述。因此，保持原始数据不变。",found
peripheral blood,cd3+ t cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: peripheral blood
    - 原始细胞类型: cd3+ t cell

    候选匹配:
候选组织 1: blood
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.89)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='alpha-beta t cell' (相似度: 0.68)
  候选细胞 3: cell_ontology_class='t cell', free_annotation='alpha beta t cell' (相似度: 0.68)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.60)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.60)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",blood,"t cell
```","原始组织 ""peripheral blood"" 与候选组织 ""blood"" 高度匹配，因为外周血是血液的一部分，属于合理的标准化归类。原始细胞类型 ""cd3+ t cell"" 是一种特定的 T 细胞亚群，而候选细胞中 ""cell_ontology_class='t cell'"" 的 free_annotation=""t cell"" 是最接近的匹配，因为它涵盖了所有 T 细胞类型，包括 CD3+ T 细胞。虽然其他选项如 ""alpha-beta t cell"" 也属于 T 细胞，但它们更具体，无法完全覆盖原始数据中的广泛定义。因此，选择最接近且具有更高相似度的 ""t cell"" 作为修正结果。",found
peripheral blood,cd3+ t cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: peripheral blood
    - 原始细胞类型: cd3+ t cell

    候选匹配:
候选组织 1: blood
  候选细胞 1: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.89)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='alpha-beta t cell' (相似度: 0.68)
  候选细胞 3: cell_ontology_class='t cell', free_annotation='alpha beta t cell' (相似度: 0.68)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='t-cells' (相似度: 0.60)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='t cells' (相似度: 0.60)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",blood,"t cell
```","原始组织 ""peripheral blood"" 与候选组织 ""blood"" 高度匹配，因为外周血是血液的一部分，属于合理的标准化归类。原始细胞类型 ""cd3+ t cell"" 是一种特定的 T 细胞亚群，而候选细胞 1 的 ""t cell"" 是更广义的分类，符合包含关系（CD3+ T 细胞是 T 细胞的一种）。因此，优先选择候选细胞 1 的 cell_ontology_class='t cell' 作为修正结果。",found
peripheral blood,cd8+ t cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: peripheral blood
    - 原始细胞类型: cd8+ t cell

    候选匹配:
候选组织 1: blood
  候选细胞 1: cell_ontology_class='cd8-positive, alpha-beta t cell', free_annotation='cd8 t cell' (相似度: 0.73)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.44)
  候选细胞 3: cell_ontology_class='cd8-positive, alpha-beta t cell', free_annotation='cd4 t cell' (相似度: 0.41)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='alpha-beta t cell' (相似度: 0.33)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='alpha beta t cell' (相似度: 0.33)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",blood,"cd8-positive, alpha-beta t cell
```","原始数据中的细胞类型“cd8+ t cell”与候选匹配中的“cell_ontology_class='cd8-positive, alpha-beta t cell', free_annotation='cd8 t cell'”最为匹配，相似度为0.73。该候选匹配不仅在语义上高度一致（包含关系明确），而且其free_annotation也直接对应了原始细胞类型的表述。此外，原始组织“peripheral blood”与候选组织“blood”是兼容的，因为外周血属于血液的一部分。",found
peripheral blood,cd8+ t cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: peripheral blood
    - 原始细胞类型: cd8+ t cell

    候选匹配:
候选组织 1: blood
  候选细胞 1: cell_ontology_class='cd8-positive, alpha-beta t cell', free_annotation='cd8 t cell' (相似度: 0.73)
  候选细胞 2: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.44)
  候选细胞 3: cell_ontology_class='cd8-positive, alpha-beta t cell', free_annotation='cd4 t cell' (相似度: 0.41)
  候选细胞 4: cell_ontology_class='t cell', free_annotation='alpha-beta t cell' (相似度: 0.33)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='alpha beta t cell' (相似度: 0.33)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",blood,"cd8-positive, alpha-beta t cell
```","原始数据中的细胞类型 ""cd8+ t cell"" 与候选匹配中的 ""cell_ontology_class='cd8-positive, alpha-beta t cell', free_annotation='cd8 t cell'"" 最为接近，相似度为 0.73，且语义上完全一致（cd8+ t cell 是 cd8-positive, alpha-beta t cell 的常见简写）。此外，原始组织 ""peripheral blood"" 与候选组织 ""blood"" 也高度相关，符合标注标准化的要求。",found
peripheral blood,b cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: peripheral blood
    - 原始细胞类型: b cell

    候选匹配:
候选组织 1: blood
  候选细胞 1: cell_ontology_class='naive b cell', free_annotation='naive b cell' (相似度: 0.68)
  候选细胞 2: cell_ontology_class='memory b cell', free_annotation='memory b cell' (相似度: 0.68)
  候选细胞 3: cell_ontology_class='t cell', free_annotation='t cell' (相似度: 0.10)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cell' (相似度: 0.08)
  候选细胞 5: cell_ontology_class='t cell', free_annotation='alpha-beta t cell' (相似度: 0.08)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",blood,"naive b cell
```","原始数据中的组织类型为 ""peripheral blood""，与候选匹配中的 ""blood"" 高度相关，因此可以接受 ""blood"" 作为修正后的组织类型。原始细胞类型为 ""b cell""，在候选细胞中，""naive b cell"" 和 ""memory b cell"" 都是 ""b cell"" 的子类型，符合包含关系，因此可以选择其中一个作为修正结果。根据相似度评分，两者均为 0.68，优先选择更常见的子类型 ""naive b cell""。",found
peripheral blood,cd14 monocyte,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: peripheral blood
    - 原始细胞类型: cd14 monocyte

    候选匹配:
候选组织 1: blood
  候选细胞 1: cell_ontology_class='monocyte', free_annotation='monocyte' (相似度: 0.83)
  候选细胞 2: cell_ontology_class='classical monocyte', free_annotation='classical monocyte' (相似度: 0.48)
  候选细胞 3: cell_ontology_class='monocyte', free_annotation='monocytes' (相似度: 0.47)
  候选细胞 4: cell_ontology_class='non-classical monocyte', free_annotation='non-classical monocyte' (相似度: 0.35)
  候选细胞 5: cell_ontology_class='macrophage', free_annotation='monocyte/macrophage' (相似度: 0.34)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",blood,"classical monocyte
```","原始组织 ""peripheral blood"" 与候选组织 ""blood"" 高度匹配，因为外周血是血液的一部分。原始细胞类型 ""cd14 monocyte"" 是一种单核细胞（monocyte），且明确表达 CD14 标志物，通常对应于经典单核细胞（classical monocyte）。在候选细胞中，""classical monocyte"" 的相似度为 0.48，虽然相似度不是最高，但其描述最符合原始数据的生物学特性。因此，选择该细胞类型作为修正结果。",found
peripheral blood,nk cell,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: peripheral blood
    - 原始细胞类型: nk cell

    候选匹配:
候选组织 1: blood
  候选细胞 1: cell_ontology_class='nk cell', free_annotation='nk cell' (相似度: 0.92)
  候选细胞 2: cell_ontology_class='nk cell', free_annotation='proliferating nk cell' (相似度: 0.74)
  候选细胞 3: cell_ontology_class='nk cell', free_annotation='nk cells' (相似度: 0.67)
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='natural_killar_cells' (相似度: 0.56)
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='uterine nk cells' (相似度: 0.54)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",blood,"nk cell
```","原始数据中的组织类型 ""peripheral blood"" 与候选匹配中的 ""blood"" 高度一致，且原始细胞类型 ""nk cell"" 与候选细胞 1 的 cell_ontology_class 和 free_annotation 完全匹配，相似度最高 (0.92)。因此，选择候选组织和候选细胞 1 作为修正结果。",found
trabecular meshwork,tm cells,,trabecular meshwork,tm cells,候选匹配为空,unfound
trabecular meshwork,tm cells,,trabecular meshwork,tm cells,候选匹配为空,unfound
trabecular meshwork,tm cells,,trabecular meshwork,tm cells,候选匹配为空,unfound
trabecular meshwork,tm cells,,trabecular meshwork,tm cells,候选匹配为空,unfound
trabecular meshwork,schwann cell-like clusters,,trabecular meshwork,schwann cell-like clusters,候选匹配为空,unfound
trabecular meshwork,schwann cell-like clusters,,trabecular meshwork,schwann cell-like clusters,候选匹配为空,unfound
trabecular meshwork,tm1 fibroblast cell cluster,,trabecular meshwork,tm1 fibroblast cell cluster,候选匹配为空,unfound
trabecular meshwork,tm1 fibroblast cell cluster,,trabecular meshwork,tm1 fibroblast cell cluster,候选匹配为空,unfound
ciliary muscle,smooth muscle cluster,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和从标准文件中检索得到的候选匹配，给出最合适的修正结果。修正时，优先选择与原始数据最匹配的组织-细胞类型组合。如果原始细胞类型与候选匹配中的细胞类型是包含关系，或细胞之间有发育关系等，也认为其匹配。注意，如果细胞类型匹配的是free_annotation，需要用其对应的cell_ontology_class作为细胞修正的结果。如果你认为没有合适的匹配，则保持原始数据不变。

    原始数据:
    - 原始组织: ciliary muscle
    - 原始细胞类型: smooth muscle cluster

    候选匹配:
候选组织 1: muscle
  候选细胞 1: cell_ontology_class='smooth muscle cell', free_annotation='smooth muscle cells' (相似度: 0.85)
  候选细胞 2: cell_ontology_class='smooth muscle cell', free_annotation='smooth muscle cell' (相似度: 0.85)
  候选细胞 3: cell_ontology_class='smooth muscle cell', free_annotation='smooth_muscle_cells' (相似度: 0.65)
  候选细胞 4: cell_ontology_class='slow muscle cell', free_annotation='slow muscle cell' (相似度: 0.20)
  候选细胞 5: cell_ontology_class='fast muscle cell', free_annotation='fast muscle cell' (相似度: 0.20)


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",muscle,"smooth muscle cell
```","原始数据中的组织类型 ""ciliary muscle"" 是一种特定的平滑肌组织，而候选匹配中的 ""muscle"" 是更广义的肌肉组织分类，因此可以接受 ""muscle"" 作为修正后的组织类型。原始细胞类型 ""smooth muscle cluster"" 表示一组平滑肌细胞，与候选匹配中的 ""smooth muscle cell"" 存在包含关系（即 ""smooth muscle cluster"" 包含多个 ""smooth muscle cell""）。根据相似度最高的候选细胞类型（相似度为 0.85），选择对应的 cell_ontology_class 'smooth muscle cell' 作为修正后的细胞类型。",found
trabecular meshwork,tm2 and smooth muscle cluster,,trabecular meshwork,tm2 and smooth muscle cluster,候选匹配为空,unfound
trabecular meshwork,lymphatic-like endothelial cell cluster,,trabecular meshwork,lymphatic-like endothelial cell cluster,候选匹配为空,unfound
trabecular meshwork,lymphatic-like endothelial cell cluster,,trabecular meshwork,lymphatic-like endothelial cell cluster,候选匹配为空,unfound
trabecular meshwork,lymphatic-like endothelial cell cluster,,trabecular meshwork,lymphatic-like endothelial cell cluster,候选匹配为空,unfound
conventional outflow tract,tm2 and tm1 cell clusters,,conventional outflow tract,tm2 and tm1 cell clusters,候选匹配为空,unfound
conventional outflow tract,all cell clusters (more preference for tm1 and tm2),,conventional outflow tract,all cell clusters (more preference for tm1 and tm2),候选匹配为空,unfound
conventional outflow tract,tm2 and smooth muscle cell clusters,,conventional outflow tract,tm2 and smooth muscle cell clusters,候选匹配为空,unfound
conventional outflow tract,"all cell clusters (more preference for schwann cell-like, tm2, smooth muscle cell, melanocyte, and myelinating schwann cell clusters)",,conventional outflow tract,"all cell clusters (more preference for schwann cell-like, tm2, smooth muscle cell, melanocyte, and myelinating schwann cell clusters)",候选匹配为空,unfound
conventional outflow tract,"lymphatic-like and vascular endothelial and schwann cell-like cell clusters, with some tm1 and tm2 expression",,conventional outflow tract,"lymphatic-like and vascular endothelial and schwann cell-like cell clusters, with some tm1 and tm2 expression",候选匹配为空,unfound
conventional outflow tract,tm1 and tm2 cell clusters,,conventional outflow tract,tm1 and tm2 cell clusters,候选匹配为空,unfound
conventional outflow tract,tm cells,,conventional outflow tract,tm cells,候选匹配为空,unfound
conventional outflow tract,lymphatic-like and vascular endothelial cell clusters,,conventional outflow tract,lymphatic-like and vascular endothelial cell clusters,候选匹配为空,unfound
conventional outflow tract,lymphatic-like and vascular endothelial cell clusters,,conventional outflow tract,lymphatic-like and vascular endothelial cell clusters,候选匹配为空,unfound
conventional outflow tract,tm,,conventional outflow tract,tm,候选匹配为空,unfound
conventional outflow tract,sc,,conventional outflow tract,sc,候选匹配为空,unfound
