original,corrected,candidates,reason
SMA,SMN1,"[{'symbol': 'SMN1', 'alias_symbol': 'BCD541 SMNT SMA1 SMA2 SMA3 GEMIN1 TDRD16A', 'prev_symbol': 'SMA@ SMA', 'name': 'survival of motor neuron 1, telomeric', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP1', 'alias_symbol': '', 'prev_symbol': 'MTHSP1', 'name': 'mitochondrially encoded major H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第一个候选信息的'prev_symbol'字段包含""SMA""，并且其'symbol'字段为""SMN1""，这与原始标记""SMA""高度相关。其他候选信息与""SMA""无明显关联。"
MHC,MHC,"[{'symbol': 'MICG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence G (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICF', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence F (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICA', 'alias_symbol': 'PERB11.1', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence A', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICB', 'alias_symbol': 'PERB11.2', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence B', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MICC', 'alias_symbol': 'PERB11.3', 'prev_symbol': '', 'name': 'MHC class I polypeptide-related sequence C (pseudogene)', 'alias_name': '', 'prev_name': ''}]","原始标记""MHC""是一个广泛使用的术语，代表主要组织相容性复合体（Major Histocompatibility Complex）。然而，在候选信息中，并没有直接匹配的条目。候选信息中的基因符号（如MICA、MICB等）是MHC相关的具体基因，但它们代表的是特定的MHC类I多肽相关序列，而非""MHC""整体的标准化形式。因此，无法确定一个最匹配的结果。"
class,class,"[{'symbol': 'FZD2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'frizzled class receptor 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'TUBBP6', 'alias_symbol': '', 'prev_symbol': '', 'name': 'tubulin beta class I pseudogene 6', 'alias_name': '', 'prev_name': ''}, {'symbol': 'TUBBP7', 'alias_symbol': '', 'prev_symbol': '', 'name': 'tubulin beta class I pseudogene 7', 'alias_name': '', 'prev_name': ''}, {'symbol': 'TUBBP8', 'alias_symbol': '', 'prev_symbol': '', 'name': 'tubulin beta class I pseudogene 8', 'alias_name': '', 'prev_name': ''}, {'symbol': 'TUBBP9', 'alias_symbol': '', 'prev_symbol': '', 'name': 'tubulin beta class I pseudogene 9', 'alias_name': '', 'prev_name': ''}]","原始标记""class""是一个非常通用的词汇，无法明确指向某个具体的基因。候选信息列表中的基因名称虽然包含""class""这个词，但它们都指向特定的基因（如FZD2或TUBBP系列），与原始标记没有明确的直接对应关系。因此，无法确定哪个候选信息是最佳匹配。"
II,MT-CSB2,"[{'symbol': 'RPN2', 'alias_symbol': 'SWP1 RPNII RIBIIR RPN-II', 'prev_symbol': '', 'name': 'ribophorin II', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-CSB2', 'alias_symbol': 'CSB-II', 'prev_symbol': 'MTCSB2', 'name': 'mitochondrially encoded conserved sequence block II', 'alias_name': '', 'prev_name': ''}, {'symbol': 'IBSP', 'alias_symbol': 'BSP SP-II BSP-II', 'prev_symbol': '', 'name': 'integrin binding sialoprotein', 'alias_name': '', 'prev_name': ''}, {'symbol': 'IGHVII-1-1', 'alias_symbol': 'IGHV(II)-1-1', 'prev_symbol': '', 'name': 'immunoglobulin heavy variable (II)-1-1 (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NT5C2', 'alias_symbol': 'PNT5 GMP cN-II SPG65', 'prev_symbol': 'NT5B SPG45', 'name': ""5'-nucleotidase, cytosolic II"", 'alias_name': '', 'prev_name': ''}]","在候选信息中，""MT-CSB2""的别名""CSB-II""与原始标记""II""最为接近，且其名称中明确包含""II""，表明该基因符号可能与原始标记相关。其他选项虽然也包含""II""，但它们的上下文或别名与原始标记的匹配度较低。"
antigens I-A/I-E ,HLA-A,"[{'symbol': 'HLA-E', 'alias_symbol': '', 'prev_symbol': '', 'name': 'major histocompatibility complex, class I, E', 'alias_name': '', 'prev_name': ''}, {'symbol': 'HLA-A', 'alias_symbol': '', 'prev_symbol': '', 'name': 'major histocompatibility complex, class I, A', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NFIA', 'alias_symbol': 'NFI-L KIAA1439', 'prev_symbol': '', 'name': 'nuclear factor I A', 'alias_name': '', 'prev_name': ''}, {'symbol': 'INPP4A', 'alias_symbol': '', 'prev_symbol': 'INPP4', 'name': 'inositol polyphosphate-4-phosphatase type I A', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FABP6', 'alias_symbol': 'I-15P ILLBP I-BAP ILBP3 I-BABP ILBP I-BALB', 'prev_symbol': '', 'name': 'fatty acid binding protein 6', 'alias_name': '', 'prev_name': ''}]","原始标记 ""antigens I-A/I-E"" 提到的是主要组织相容性复合体（MHC）相关的抗原，且明确涉及 ""I-A"" 和 ""I-E"" 两个亚型。在候选信息中，HLA-A 对应 MHC class I, A，而 HLA-E 对应 MHC class I, E。由于原始标记同时提到 I-A 和 I-E，但没有更具体的上下文来区分它们，因此选择 HLA-A 作为标准化结果更为合适，因为 HLA-A 是 MHC class I 中的核心代表性基因。"
PU.1,SPI1,"[{'symbol': 'PIRAT1', 'alias_symbol': 'PIRAT', 'prev_symbol': 'NCRNA00211 LINC00211', 'name': 'PU.1 (SPI1) induced regulator of S100A8 and S100A9 alarmin transcription 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SPI1', 'alias_symbol': 'PU.1 SPI-A OF SFPI1 SPI-1', 'prev_symbol': '', 'name': 'Spi-1 proto-oncogene', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MIR1-1', 'alias_symbol': 'hsa-mir-1-1', 'prev_symbol': 'MIRN1-1', 'name': 'microRNA 1-1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'IGHVII-1-1', 'alias_symbol': 'IGHV(II)-1-1', 'prev_symbol': '', 'name': 'immunoglobulin heavy variable (II)-1-1 (pseudogene)', 'alias_name': '', 'prev_name': ''}, {'symbol': 'KRTAP10-1', 'alias_symbol': 'KAP10.1 KAP18.1', 'prev_symbol': 'KRTAP18-1', 'name': 'keratin associated protein 10-1', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第二个候选信息的'symbol'为'SPI1'，其'alias_symbol'字段明确包含了'PU.1'，这表明'PU.1'是'SPI1'的一个别名。因此，可以确定原始标记'PU.1'应标准化为'SPI1'。
OTX,OTX,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，没有找到与原始标记""OTX""相关的匹配信息。候选信息中的基因符号、别名、先前符号等字段均未包含""OTX""或其可能的变体。因此无法对原始标记进行标准化。"
PKC-¦Á,PRRT2,"[{'symbol': 'PRKCH', 'alias_symbol': 'PKC-L PKCL', 'prev_symbol': 'PRKCL', 'name': 'protein kinase C eta', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PRKD1', 'alias_symbol': 'PKCM PKD PKC-mu', 'prev_symbol': 'PRKCM', 'name': 'protein kinase D1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PRRT2', 'alias_symbol': 'FLJ25513 DKFZp547J199 IFITMD1 FICCA DSPB3 PKC EKD1', 'prev_symbol': 'ICCA DYT10', 'name': 'proline rich transmembrane protein 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PRKDC', 'alias_symbol': 'DNPK1 p350 DNAPK XRCC7 DNA-PKcs DNAPKc DNA-PKC p460', 'prev_symbol': 'HYRC HYRC1', 'name': 'protein kinase, DNA-activated, catalytic subunit', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，原始标记 ""PKC-¦Á"" 可能是由于字符编码问题导致的显示异常，实际上应对应 ""PKC"" 相关基因。经过分析，候选信息中的 'PRRT2' 包含了 'PKC' 作为别名之一 ('alias_symbol': 'FLJ25513 DKFZp547J199 IFITMD1 FICCA DSPB3 PKC EKD1')，因此认为它与原始标记最匹配。"
BEST1::EGFP,BEST1,"[{'symbol': 'BEST1', 'alias_symbol': 'BMD BEST RP50', 'prev_symbol': 'VMD2', 'name': 'bestrophin 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP1', 'alias_symbol': '', 'prev_symbol': 'MTHSP1', 'name': 'mitochondrially encoded major H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第一个候选信息的'symbol'为'BEST1'，并且其'name'为'bestrophin 1'，这与原始标记中的'BEST1'部分完全匹配。虽然原始标记中包含额外的'::EGFP'，但这很可能是实验标签或修饰信息，不影响基因符号本身的标准化结果。因此，选择'BEST1'作为标准化结果。
RPE,RPE,"[{'symbol': 'RPE', 'alias_symbol': '', 'prev_symbol': '', 'name': 'ribulose-5-phosphate-3-epimerase', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OLR', 'alias_symbol': 'OriL', 'prev_symbol': 'MTOLR', 'name': 'mitochondrially encoded light strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND6', 'alias_symbol': 'NAD6 ND6', 'prev_symbol': 'MTND6', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第一个条目{'symbol': 'RPE', 'alias_symbol': '', 'prev_symbol': '', 'name': 'ribulose-5-phosphate-3-epimerase', ...}的'symbol'字段与原始标记""RPE""完全匹配。因此，该候选信息是最符合的标准化结果。"
genes,genes,"[{'symbol': 'MIR142HG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MIR142 host genes', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'cellular repressor of E1A stimulated genes 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG1', 'alias_symbol': '', 'prev_symbol': 'CREG', 'name': 'cellular repressor of E1A stimulated genes 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OHR', 'alias_symbol': '', 'prev_symbol': 'MTOHR', 'name': 'mitochondrially encoded heavy strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","原始标记""genes""是一个非常通用的术语，未提供足够的信息来明确指向某个特定基因。候选信息列表中的所有条目都描述了具体的基因，但没有一个条目的'symbol'、'alias_symbol'、'prev_symbol'、'name'或其他字段能够直接与""genes""匹配。因此，无法确定一个合适的标准化结果。"
SERPINF1 PEDF ,SERPINF1,"[{'symbol': 'SERPINF1', 'alias_symbol': 'EPC-1 PIG35', 'prev_symbol': 'PEDF', 'name': 'serpin family F member 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP1', 'alias_symbol': '', 'prev_symbol': 'MTHSP1', 'name': 'mitochondrially encoded major H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND3', 'alias_symbol': 'ND3 NAD3', 'prev_symbol': 'MTND3', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第一个条目'symbol'为'SERPINF1'，其'prev_symbol'包含'PEDF'，这与原始标记中的'SERPINF1 PEDF'完全匹配。因此，选择该条目的'symbol'作为标准化结果。
VEGFA VEGF ,VEGFA,"[{'symbol': 'VEGFA', 'alias_symbol': 'VEGF-A VPF', 'prev_symbol': 'VEGF', 'name': 'vascular endothelial growth factor A', 'alias_name': '', 'prev_name': ''}, {'symbol': 'VEGFC', 'alias_symbol': 'VRP VEGF-C', 'prev_symbol': '', 'name': 'vascular endothelial growth factor C', 'alias_name': '', 'prev_name': ''}, {'symbol': 'VEGFD', 'alias_symbol': 'VEGF-D', 'prev_symbol': 'FIGF', 'name': 'vascular endothelial growth factor D', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PROK1', 'alias_symbol': 'PK1 PRK1 EGVEGF EG-VEGF', 'prev_symbol': '', 'name': 'prokineticin 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}]","原始标记""VEGFA VEGF""中包含""VEGFA""和""VEGF""，其中""VEGF""是""VEGFA""的别名（alias_symbol）。在候选信息列表中，第一个条目'symbol'为""VEGFA""，并且其'alias_symbol'包含""VEGF-A""，同时'prev_symbol'也包含""VEGF""。这些信息与原始标记高度匹配。"
fibroblastic,fibroblastic,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","原始标记""fibroblastic""与候选信息中的任何条目均无直接匹配关系。候选信息中列出的基因符号、别名、先前符号或名称均未包含与""fibroblastic""相关的词汇或概念。因此，无法从候选信息中找到合适的标准化结果。"
genes,genes,"[{'symbol': 'MIR142HG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MIR142 host genes', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'cellular repressor of E1A stimulated genes 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG1', 'alias_symbol': '', 'prev_symbol': 'CREG', 'name': 'cellular repressor of E1A stimulated genes 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OHR', 'alias_symbol': '', 'prev_symbol': 'MTOHR', 'name': 'mitochondrially encoded heavy strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","原始标记""genes""是一个非常通用的词，无法明确指向某个具体的基因符号。在候选信息列表中，没有任何一个条目的symbol、alias_symbol、prev_symbol、name、alias_name或prev_name能够直接与""genes""形成明确关联。因此，无法找到匹配的标准化结果。"
mitochondrial,mitochondrial,"[{'symbol': 'MRPS6P1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'mitochondrial ribosomal protein S6 pseudogene 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MRPS10P1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'mitochondrial ribosomal protein S10 pseudogene 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MRPL9P1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'mitochondrial ribosomal protein L9 pseudogene 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MRPS6P2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'mitochondrial ribosomal protein S6 pseudogene 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MRPL22P1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'mitochondrial ribosomal protein L22 pseudogene 1', 'alias_name': '', 'prev_name': ''}]","原始标记""mitochondrial""是一个非常宽泛的术语，可能指代任何与线粒体相关的基因或蛋白质。然而，在候选信息列表中，所有条目都具体指向线粒体核糖体蛋白相关的假基因（pseudogene）。由于没有更具体的上下文信息来匹配某个特定的基因符号，因此无法确定哪个候选信息是最佳匹配。在这种情况下，原始标记名称应保持不变。"
genes percent.mt ,genes,"[{'symbol': 'MIR142HG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MIR142 host genes', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'cellular repressor of E1A stimulated genes 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG1', 'alias_symbol': '', 'prev_symbol': 'CREG', 'name': 'cellular repressor of E1A stimulated genes 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MTCO1P1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MT-CO1 pseudogene 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MTCO1P2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MT-CO1 pseudogene 2', 'alias_name': '', 'prev_name': ''}]","原始标记 ""genes percent.mt"" 并未直接匹配候选信息中的任何 'symbol'、'alias_symbol'、'prev_symbol'、'name'、'alias_name' 或 'prev_name'。此外，原始标记看起来更像是一个描述性短语或占位符，而非具体的基因名称。因此无法从候选信息中找到合适的标准化结果。"
important,important,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","原始标记""important""在候选信息列表中没有找到任何匹配的'symbol'、'alias_symbol'、'prev_symbol'、'name'、'alias_name'或'prev_name'。因此，无法将原始标记标准化为候选信息中的任何基因符号。"
RPE,RPE,"[{'symbol': 'RPE', 'alias_symbol': '', 'prev_symbol': '', 'name': 'ribulose-5-phosphate-3-epimerase', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OLR', 'alias_symbol': 'OriL', 'prev_symbol': 'MTOLR', 'name': 'mitochondrially encoded light strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND6', 'alias_symbol': 'NAD6 ND6', 'prev_symbol': 'MTND6', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第一个候选信息的'symbol'为'RPE'，与原始标记完全匹配。因此，选择该候选信息的'symbol'作为标准化结果。
genes,genes,"[{'symbol': 'MIR142HG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MIR142 host genes', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'cellular repressor of E1A stimulated genes 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG1', 'alias_symbol': '', 'prev_symbol': 'CREG', 'name': 'cellular repressor of E1A stimulated genes 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OHR', 'alias_symbol': '', 'prev_symbol': 'MTOHR', 'name': 'mitochondrially encoded heavy strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","原始标记""genes""是一个非常通用的词汇，候选信息列表中没有直接与""genes""完全匹配的条目。经过分析，候选信息中的基因名称、别名或先前符号均未明确表明与""genes""直接相关。因此无法确定一个合适的标准化结果。"
STEM121,STEM121,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","原始标记""STEM121""在候选信息列表中没有找到任何匹配的'symbol'、'alias_symbol'、'prev_symbol'、'name'、'alias_name'或'prev_name'。因此无法将其标准化为候选信息中的任何结果。"
Nkx2.1,NKX2-1,"[{'symbol': 'NKX2-1-AS1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'NKX2-1 antisense RNA 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NKX2-2-AS1', 'alias_symbol': 'NKX2-2AS', 'prev_symbol': '', 'name': 'NKX2-2 antisense RNA 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NKX2-8', 'alias_symbol': 'NKX2.8 Nkx2-9', 'prev_symbol': 'NKX2H', 'name': 'NK2 homeobox 8', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NKX2-1', 'alias_symbol': 'TTF-1 TTF1', 'prev_symbol': 'NKX2A BCH TITF1', 'name': 'NK2 homeobox 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NKX2-2', 'alias_symbol': 'NKX2.2', 'prev_symbol': 'NKX2B', 'name': 'NK2 homeobox 2', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，有一个条目与原始标记""Nkx2.1""高度匹配。该条目的'symbol'为'NKX2-1'，并且其'alias_symbol'包含'TTF-1 TTF1'，以及'prev_symbol'包含'NKX2A BCH TITF1'，这些均表明它与""Nkx2.1""是同一个基因的不同命名方式。因此，选择该条目的'symbol'作为标准化结果。"
