pmid,species,tissue_type,cell_name,markers
32351704,Human,Liver,Immune cells,['MT2A']
32351704,Human,Liver,Liver-derived lymphocytes,"['MT2A', 'MT1X', 'GZMA', 'NKG7', 'CCL4', 'KLRB1', 'IER2']"
32351704,Human,Liver,Liver-resident NK (LrNK) cells,['CXCR6']
32351704,Human,Liver,LrT and LrNK cells,"['CXCR6', 'CXCR6']"
32351704,Human,Liver,MAIT cell,"['SLC4A10', 'KLRB1', 'CXCR6', 'CCR5', 'CCR6', 'ZBTB16']"
32351704,Human,Liver,"MAIT, CXCR6+ CD8+ Trm cells, γδ T cells and CXCR6+ TrNK cells","['CXCR6', 'CXCR6']"
32351704,Human,Liver,Monocyte,['CD14']
32351704,Human,Liver,Mucosal-associated invariant T (MAIT) cells,"['CD69', 'CXCR6']"
32351704,Human,Liver,Myeloid cell,['FCGR3A']
32351704,Human,Liver,NK cell,['KLRF1']
32351704,Human,Liver,Naive/CM T cells,"['CCR7', 'CCR7']"
32351704,Human,Liver,Plasma cell,['SDC1']
32351704,Human,Liver,T and NK cells (cycling),['MKI67']
32351704,Human,Liver,T cell,['CD3D']
32351704,Human,Liver,T resident memory (Trm) cells,['CXCR6']
32351704,Human,Liver,Tc and NK cells,"['GZMB', 'GZMB']"
32351704,Human,Liver,Tissue-derived CD14+ monocyte subset,"['CD14', 'CD14']"
32351704,Human,Liver,Tissue-resident NK (TrNK) cells,"['CD69', 'CXCR6']"
32351704,Human,Liver,TrNK cell,"['KLRB1', 'GZMK', 'CD160', 'CXCR6', 'EOMES', 'CXCR6', 'CD69']"
32351704,Human,Liver,Trm and TrNK cells,"['GZMK', 'GZMK']"
32351704,Human,Liver,Trm cell,"['XCL2', 'CCL3', 'CCL4', 'ICAM1', 'VCAM1', 'ITGAD', 'EOMES', 'IKZF2']"
32351704,Human,Liver,γδ T cells,"['CD69', 'CXCR6']"
32351704,Human,Liver and Spleen,CD16+ monocytes,['CD16+']
32351704,Human,Liver and Spleen,Tissue-CD14+ monocytes,['CD14+']
32351704,Human,"Liver, spleen",CD8 T MAIT,"['KLRB1', 'KLRG1', 'NCR3', 'SLC4A10', 'CXCR6', 'JAML', 'IL7R', 'CD160']"
32351704,Human,"Liver, spleen",CD8 T Trm,"['KLRG1', 'CXCR6', 'KLRD1', 'CCL4', 'CCL5', 'XCL2', 'GZMK', 'CMC1']"
32351704,Human,"Liver, spleen",Cycling NK & T,"['STMN1', 'HIST1H4C', 'HMGB2', 'TUBA1B', 'TUBB', 'TYMS', 'PCLAF', 'PCNA', 'MKI67', 'RRM2', 'DUT']"
32351704,Human,"Liver, spleen",ILC TrNK,"['XCL1', 'XCL2', 'CCL3', 'KLRC1', 'CD160', 'IL2RB', 'GSTP1', 'FCER1G', 'TYROBP', 'CXCR6', 'GZMK']"
32351704,Human,"Liver, spleen",Myeloid cells Macrophage,"['FTL', 'SELENOP', 'HMOX1', 'FABP5', 'CD5L', 'APOE', 'APOC1', 'FABP4', 'NUPR1', 'MARCO', 'LGMN', 'SLC40A1', 'MRC1']"
32351704,Human,"Liver, spleen",Myeloid cells tissue-CD14+ Mo,"['MT1X', 'MT1E', 'MT1G', 'VCAN', 'FOLR3', 'IER2']"
32351704,Human,"Liver, spleen",γδ T,"['CD8A/B-', 'TRDC/TRGC2+', 'CMC1', 'ITGAD']"
32351704,Human,Spleen,MZB,"['SMIM14', 'CD27', 'CR2', 'KLK1', 'ITM2C', 'DNASE1L3', 'HES4', 'ABI3', 'CHI3L2']"
32351704,Human,Spleen and LP,"CD16+ monocytes, especially MerTK+, CD206+ (MRC1) monocyte and macrophage","['MerTK', 'CD206 (MRC1)', 'MerTK', 'CD206 (MRC1)']"
32351704,Human,"Spleen, liver",B cells,"['LILRA4', 'TCF4', 'CCDC50', 'IRF8', 'BCL11A', 'ITM2C', 'C12orf75', 'IRF7', 'SPIB']"
32351704,Human,"Spleen, liver",C4-PC,"['IGLL5', 'IGLL1', 'SSR4', 'SDC1']"
32351704,Human,"Spleen, liver",CD11c+ ABC,"['FGR', 'FCRL5', 'MPP6', 'FCRL3', 'MACROD2', 'HSPB1', 'CELC2D', 'CD72']"
32351704,Human,"Spleen, liver",CD4 T TFH,"['GPR183', 'LTB', 'CD40LG', 'CXCR5', 'MALAT1']"
32351704,Human,"Spleen, liver",GCB,"['EGR3', 'CD83', 'DUSP2', 'EGR2', 'NR4A1', 'MYC', 'TNF', 'NFKBID', 'NFKBIA', 'CD69']"
32351704,Human,"Spleen, liver",ILC,"['LST1', 'FXYD5', 'OTUD5', 'SPINK2', 'IL1R1', 'ALDOC', 'IL4I1', 'TNFRSF4', 'IL7R', 'TNFSF13B']"
32351704,Human,"Spleen, liver",ISG+ B,"['ISG15', 'IFI6', 'IFIT3', 'IFIT1', 'IFI44L', 'MX1', 'ISG20', 'IRF7', 'SAMD9L', 'IFI44']"
32351704,Human,"Spleen, liver",Plasma cells,"['UBE2C', 'TOP2A', 'CKS2', 'KPNA2', 'CDC20', 'UBE2S', 'TUBB4B', 'PTTG1', 'HIST1H4C', 'RRM2', 'PCLAF', 'DUT', 'MKI67']"
32351704,Human,"Spleen, liver",ZBTB32+ B,"['ARPC1B', 'CD1C', 'PCLAF', 'ZBTB32', 'STAC3', 'DUS2', 'PTPN1', 'CPNE5']"
32351704,Human,"Spleen, liver",cDC1,"['CLEC9A', 'PTTG1', 'HIST1H4C']"
32351704,Human,,Antibody-secreting cells (ASCs),"['TNFRSF17', 'CD38', 'XBP1']"
32351704,Human,,B cells,"['BCL11A', 'PAX5', 'MS4A1', 'CD79B']"
32351704,Human,,CD8+ T cells (GZMB+ Tc cells),['CX3CR1']
32351704,Human,,"CD8+ T cells (MAIT, Trm, and γδ T cells)",['CXCR6']
32351704,Human,,CD8+ T cells (Tnaive and Tcm),['CCR7']
32351704,Human,,CD8+ T cells (circulating Tem),['CXCR3']
32351704,Human,,Classical monocyte,['CD14highCD16−']
32351704,Human,,Intermediate monocyte,['CD14highCD16+']
32351704,Human,,Nonclassical monocyte,['CD14lowCD16+']
32351704,Human,,Plasma cells (PCs),"['PRDM1', 'IRF4']"
32351704,Human,,Plasmablasts (PBs),"['PRDM1', 'IRF4']"
32351704,,,CD8+ Trm cells,['CXCR6']
32351704,,,Follicular CD4+ T cells,['CXCR5']
32351704,,,GZMB+ CD8+ Tc cells,['CX3CR1']
32351704,,,MAIT cells,['CXCR6']
32351704,,,Memory CD4+ T cells,['CXCR3']
32351704,,,Naïve/CM CD4+ T cells,['CCR7']
32351704,,,TrNK cells,['CXCR6']
32351704,,,cNK cells,['CX3CR1']
32351704,,,γδ T cells,['CXCR6']
32377375,Human,Blood,CD1C+ cDC2 (M4),['CD1C']
32377375,Human,Blood,CD4+ T cells,"['CD3E', 'CD4']"
32377375,Human,Blood,CD56+CD16− NK cells (NK1),"['CD56', 'CD16']"
32377375,Human,Blood,CD56−CD16+ NK cells (NK2),"['CD16', 'CD56']"
32377375,Human,Blood,CD8+ T cells,"['CD8A', 'CD8B']"
32377375,Human,Blood,CLEC9A+ cDC1 (M5),['CLEC9A']
32377375,Human,Blood,"Central memory CD4+ T cells (T2, CD4 Tcm)","['CCR7', 'AQP3', 'CD69']"
32377375,Human,Blood,Classical CD14++ inﬂammatory monocytes (M1),"['IL1β', 'JUN', 'FOS', 'JUNB', 'KLF6', 'CCL4', 'CXCR4', 'IFRD1', 'IRF1', 'IFI6']"
32377375,Human,Blood,Classical CD14++ monocytes (M1),['CD14']
32377375,Human,Blood,Classical monocyte,['CD14']
32377375,Human,Blood,Cytotoxic CD8+ lymphocytes (CD8+ CTL) (T7),"['GZMB', 'GNLY', 'PRF1']"
32377375,Human,Blood,"Effector memory CD4+ T cells (T3, CD4 Tem)","['CCR6', 'CXCR6', 'CCL5', 'PRDM1']"
32377375,Human,Blood,"Effector memory CD8+ T cells (T6, CD8 Tm)",['GZMK']
32377375,Human,Blood,Inflammatory monocyte,['CD14+IL1β']
32377375,Human,Blood,Intermediate CD14++ CD16+ monocytes (M3),"['CD14', 'CD16']"
32377375,Human,Blood,NK cells,"['NCAM1', 'KLRF1', 'KLRC1', 'KLRD1']"
32377375,Human,Blood,Naïve CD4+ T cells (T1),"['CCR7', 'LEF1', 'TCF7']"
32377375,Human,Blood,Naïve CD8+ T cells (T5),"['CCR7', 'LEF1', 'TCF7']"
32377375,Human,Blood,Non-classical CD16++ (FCGR3A) CD14-/+ monocytes (M2),['CD16']
32377375,Human,Blood,"Proliferating T cells (T8, Tprol)","['TYMS', 'MKI67']"
32377375,Human,Blood,"Regulatory T cells (T4, Treg)",['FOXP3']
32377375,Human,Blood,pDC (CLEC4C+CD123+) (M6),"['CLEC4C', 'CD123']"
32377375,Human,PBMCs,B cells,['CD19']
32377375,Human,PBMCs,Immature B cells (B3),"['CD19', 'CD20 (MS4A1)']"
32377375,Human,PBMCs,Memory B cells (B2),"['CD27', 'CD38', 'IGHG']"
32377375,Human,PBMCs,Myeloid cells,"['CD14', 'CD1C', 'FCGR3A']"
32377375,Human,PBMCs,NK and T cells,"['CD3E', 'CD4', 'CD8A', 'NCAM1']"
32377375,Human,PBMCs,Naïve B cells (B1),"['CD19', 'CD20 (MS4A1)', 'IGHD', 'IGHM', 'IL4R', 'TCL1A']"
32377375,Human,PBMCs,Plasma cells (B4),"['XBP1', 'MZB1']"
32377375,Human,Peripheral blood,CD1C+ cDC2,['CD1C']
32377375,Human,Peripheral blood,CLEC9A+ cDC1,['CLEC9A']
32377375,Human,Peripheral blood,Classical CD14++ monocytes,['CD14']
32377375,Human,Peripheral blood,Immature B cells,['MZB1']
32377375,Human,Peripheral blood,Memory B cells,"['CD38', 'CD27']"
32377375,Human,Peripheral blood,Myeloid cells,['IL-1β']
32377375,Human,Peripheral blood,Naïve B cells,"['MME', 'IL4R']"
32377375,Human,Peripheral blood,Non-classical CD16++ (FCGR3A) CD14-/+ monocytes,['FCGR3A']
32377375,Human,Peripheral blood,Plasma cells,['IGHA1']
32377375,Human,Peripheral blood,pDC (CLEC4C+CD123+),['CLEC4C']
32377375,Human,,Central memory CD4+ T cells,['CCR7']
32377375,Human,,Cytotoxic CD8+ T cells,['GNLY']
32377375,Human,,Effector memory CD4+ T cells,['GZMK']
32377375,Human,,Effector memory CD8+ T cells,['GZMK']
32377375,Human,,NK and T cells,"['FCGR3A', 'IL-1β']"
32377375,Human,,NK1 cells,['CD56']
32377375,Human,,NK2 cells,['CD16']
32377375,Human,,Naïve CD4+ T cells,['CD4']
32377375,Human,,Naïve CD8+ T cells,['CD8A']
32377375,Human,,Proliferating T cells,['MKI67']
32403085,Human,Skin,CD1a+ cells,['CD1a']
32403085,Human,Skin,Dendritic cell (CD1a+),['CD1a']
32403085,Human,Skin,Dendritic cell (ITGAX+),['ITGAX']
32403085,Human,Skin,Dermal DCs,['ITGAX (CD11c)']
32403085,Human,,CD14+ cells,"['CSF1R', 'CSF2RA', 'CSF2RB', 'CSF3R', 'CD14']"
32403085,Human,,Dendritic cell,"['CD1a', 'CD11c', 'CD83', 'HLA-DR', 'CD1a', 'CD11c', 'CD1A', 'CD1B', 'CD1C', 'HLA-DRA', 'HLA-DPB1', 'HLA-DQA1']"
32403085,Human,,Dendritic cell (CD11c+),['CD11c']
32403085,Human,,Dendritic cell (DC),"['CD1A', 'CD1B', 'CD1C', 'CD11c']"
32403085,Human,,MoDC (Monocyte-derived Dendritic Cells),"['CD1A', 'CD1B', 'CD1C', 'CD1E', 'HLA-DRA', 'HLA-DPB1', 'HLA-DQA1', 'CD83', 'CD86', 'CD206', 'CD208', 'cathepsin C', 'CLEC4A', 'Fc epsilon receptor']"
32403085,Human,,Monocyte,"['CD14', 'CD14', 'CD14']"
32403085,Mouse,,Dendritic cell,"['CD1a', 'CD11c', 'MHC class II']"
32403085,,,Dendritic cell,"['CD1a', 'CD11c', 'CD83', 'HLA-DR']"
32405063,Human,Peripheral blood,B cell,['CD79A']
32405063,Human,Peripheral blood,CD14 monocyte,['CD14']
32405063,Human,Peripheral blood,CD3+ T cell,"['CD3D', 'CD3E']"
32405063,Human,Peripheral blood,CD8+ T cell,"['CD3E', 'CD8A']"
32405063,Human,Peripheral blood,NK cell,['NKG7']
32405063,,,B cells,['IL1B']
32405063,,,CD16 monocytes,['FCGR3A (CD16)']
32405063,,,CD4+ T cells,['CXCL2']
32405063,,,CD4+ TEM,['CXCL3']
32405063,,,CD8+ T cells,['CXCL8']
32405063,,,CD8+ TCM,['IFI30']
32405063,,,CD8+ TEM,['TIMP1']
32405063,,,M1-like,['S100A6']
32405063,,,M2-like,['FCER1G']
32405063,,,Monocytes,['LST1']
32405063,,,NK cells,['PLIN2']
32439707,Human,Ciliary muscle,Smooth muscle cluster,['MYH11']
32439707,Human,Conventional outflow tract,"All cell clusters (more preference for Schwann cell-like, TM2, smooth muscle cell, melanocyte, and myelinating Schwann cell clusters)",['CRYAB']
32439707,Human,Conventional outflow tract,All cell clusters (more preference for TM1 and TM2),['MGP']
32439707,Human,Conventional outflow tract,"Lymphatic-like and vascular endothelial and Schwann cell-like cell clusters, with some TM1 and TM2 expression",['PLAT']
32439707,Human,Conventional outflow tract,Lymphatic-like and vascular endothelial cell clusters,"['Tek (Tie2)', 'Angpt2']"
32439707,Human,Conventional outflow tract,SC,['PECAM1 (CD31)']
32439707,Human,Conventional outflow tract,TM,['Myocilin']
32439707,Human,Conventional outflow tract,TM cells,['Angpt1']
32439707,Human,Conventional outflow tract,TM1 and TM2 cell clusters,['PDPN (D2-40)']
32439707,Human,Conventional outflow tract,TM2 and TM1 cell clusters,['CHI3L1']
32439707,Human,Conventional outflow tract,TM2 and smooth muscle cell clusters,['AQP1']
32439707,Human,Eye,Ciliary muscle,['MYH11']
32439707,Human,Eye,Junctional region and Schlemm's canal,['ANGPTL7']
32439707,Human,Eye,Lymphatic endothelial cells,"['FLT4', 'MMRN1']"
32439707,Human,Eye,"Lymphatic-like and vascular endothelial cell clusters (i.e., SC)","['CAV1', 'CAV2', 'NOS3', 'TEK', 'PLAT', 'ANGPT2']"
32439707,Human,Eye,Lymphatic-like endothelial cell cluster,['FN1']
32439707,Human,Eye,Macrophages,"['LYVE1', 'C1QB', 'LYVE1', 'C1QB', 'TYROBP']"
32439707,Human,Eye,Schlemm's canal (SC) and neighboring endothelial-lined vessels,['LYVE1']
32439707,Human,Eye,Scleral spur and ciliary muscle cells,"['CAV1', 'CAV2', 'NOS3', 'ANGPT1', 'ANGPT2', 'TEK', 'CRYAB', 'CHI3L1', 'PDPN', 'AQP1', 'MGP', 'PLAT']"
32439707,Human,Eye,TM1 and TM2 cell clusters,"['MYOC', 'ANGPTL7', 'PDPN', 'CHI3L1', 'ANGPT1']"
32439707,Human,Eye,TM1 and TM2 cells (with preference for JCT (TM1 cells)),['RSPO2']
32439707,Human,Eye,TM1-fibroblast cell cluster,"['DCN', 'PDGFRA']"
32439707,Human,Eye,TM2 cell cluster,['R-spondin-2']
32439707,Human,Eye,TM2-myofibroblast cell cluster,"['RSPO2', 'RSPO4']"
32439707,Human,Eye,Trabecular meshwork,['MYOC']
32439707,Human,Eye,Vascular endothelial cells,"['FN1', 'VWF', 'FLT1', 'PECAM1']"
32439707,Human,Trabecular meshwork,Lymphatic-like endothelial cell cluster,"['LYVE1', 'C1QB', 'TYROBP']"
32439707,Human,Trabecular meshwork,Schwann cell-like clusters,"['AQP7P1', 'SCN7A']"
32439707,Human,Trabecular meshwork,TM cells,"['CHI3L1', 'MGP', 'AQP1', 'MYOC']"
32439707,Human,Trabecular meshwork,TM1 fibroblast cell cluster,"['DCN', 'PDGFRA']"
32439707,Human,Trabecular meshwork,TM2 and smooth muscle cluster,['TAGLN']
32439707,,,Epithelial cell,"['CAV1', 'CAV2']"
32439707,,,Lymphatic-like endothelial cell,"['FLT4', 'FN1', 'FLT1', 'CAV1', 'CAV2']"
32439707,,,Melanocyte,"['CAV1', 'CAV2', 'ENPP2']"
32439707,,,Myelinating Schwann cell,"['CAV1', 'CAV2']"
32439707,,,Pericyte,"['CAV1', 'CAV2']"
32439707,,,Schwann cell-like,['ENPP2']
32439707,,,Smooth muscle cell,"['MYOC', 'CAV1', 'CAV2']"
32439707,,,TM1,"['MYOC', 'ANGPTL7']"
32439707,,,TM1 fibroblast-like cell,"['DCN', 'PDGFRA']"
32439707,,,TM2,"['MYOC', 'ANGPTL7']"
32439707,,,Vascular endothelial cell,"['FLT4', 'FN1', 'FLT1', 'CAV1', 'CAV2']"
32532891,Human,Gastric adenocarcinoma,Immune cell,"['HLA-DPA1', 'HLA-DPB1', 'HLA-DPA1', 'HLA-DPB1']"
32532891,Human,Gastric adenocarcinoma,Tumor cell,"['LY6K', 'LY6K']"
32532891,Human,Gastric mucosa,Chief cell,"['LIPF', 'PGC']"
32532891,Human,Gastric mucosa,Immune-related cell,"['LY6K', 'Major histocompatibility complex class II']"
32532891,Human,Gastric tissue,B cell,"['MS4A1', 'CD79A']"
32532891,Human,Gastric tissue,EBV+ malignant cells,"['LY6K', 'HLA-DPA1', 'HLA-DPB1']"
32532891,Human,Gastric tissue,Endocrine cell,['CHGA']
32532891,Human,Gastric tissue,Endotheliocyte,"['ENG', 'VWF']"
32532891,Human,Gastric tissue,Epithelial cell,"['EPCAM', 'KRT18', 'KRT8']"
32532891,Human,Gastric tissue,Fibroblast,"['ACTA2', 'COL1A2']"
32532891,Human,Gastric tissue,Macrophage,['CD14']
32532891,Human,Gastric tissue,Malignant epithelial cell,"['CLDN4', 'CLDN7', 'TFF3', 'REG4']"
32532891,Human,Gastric tissue,Mast cell,['CPA3']
32532891,Human,Gastric tissue,Non-malignant epithelial cell,"['MUC5AC', 'GKN1', 'PGC', 'LIPF']"
32532891,Human,Gastric tissue,Parietal cell,['ATP4A']
32532891,Human,Gastric tissue,T cell,"['CD2', 'CD3D', 'CD3E']"
32532891,Human,Gastric tumor,C1 (gastric epithelial-like),"['CLDN18', 'TFF2']"
32532891,Human,Gastric tumor,C2 (small intestine-like),"['APOA1', 'FABP2']"
32532891,Human,Gastric tumor,C4 (chief cell-like),"['LIPF', 'PGC', 'PGA3']"
32532891,Human,Intestinal-type gastric adenocarcinoma,GA-FG-CCP cells,['CTNNB1']
32532891,Human,Stomach,Chief cells,"['PGA3', 'PGA4', 'LIPF']"
32532891,Human,Stomach,Metaplasia cells,"['TFF2', 'CD44', 'SOX9', 'HLA-DPA1']"
32532891,Human,Stomach,Mucous neck cells,"['PGA3', 'MUC6']"
32532891,Human,Stomach,Surface cells,"['TFF2', 'GKN1', 'MUC5AC']"
32532891,Human,Stomach gland,GA-FG-CCP cells,"['MUC6', 'PGA3']"
32614947,Human,AGM region,Naïve progenitors,"['CD44', 'LMO4']"
32614947,Human,Fetal liver,HSCs/MPPs,"['HLA genes', 'SPINK2']"
32614947,Human,Yolk sac,Progenitors,"['FRZB', 'HBE1', 'SPINK1', 'SPINK2']"
32614947,Human,,Definitive hematopoietic progenitor,['RUNX1C-GFP']
32614947,Human,,Endothelial cell,['CD144']
32614947,Human,,Erythroid,['CD235a']
32614947,Human,,Erythroid-committed progenitors,['CD44']
32614947,Human,,HSC/MPPs,"['SPINK2', 'CD34', 'CD44', 'CD33', 'CD132', 'CD52', 'CD180', 'IL3RA']"
32614947,Human,,Hematopoietic stem and progenitor cells (HSPCs),['CD235a CD43-']
32614947,Human,,Leukocyte-committed progenitors,"['ICAM2/CD9', 'CD18']"
32614947,Human,,Macrophage,['25F9']
32614947,Human,,Megakaryocyte,['CD41']
32614947,Human,,Megakaryocyte-committed progenitors,['CD326']
32614947,Human,,Naïve progenitor 1,['CD44']
32614947,Human,,Naïve progenitor 2,['CD44']
32614947,Human,,naïve 1 and 2 progenitors,['CD33']
32614947,Human,,naïve 1 progenitor,"['CD44', 'ITGB2/CD18']"
32614947,Human,,naïve 1A progenitor,['CD44+ CD18-']
32614947,Human,,naïve 1B progenitor,['CD44+ CD18+']
32614947,Human,,naïve 2 progenitor,['CD44- CD18-']
32614947,Human,,naïve progenitor cells,['CD34']
32614947,Mouse,AGM region,Naïve progenitors,"['CD44', 'LMO4']"
32614947,Mouse,Yolk sac and AGM region,Hematopoietic stem/progenitor cell,"['CD44', 'CD45']"
32614947,,,Endothelial cell,['CD44']
32614947,,,Erythroid cell,['CD235a']
32614947,,,Erythroid progenitor,"['EPCAM', 'CD326']"
32614947,,,Erythroid-committed,"['GYPA', 'KLF1', 'MYC']"
32614947,,,Granulocyte-committed,"['AZU1', 'PRNT3']"
32614947,,,Granulocyte-committed cells,"['MPO', 'AZU1', 'RNASE2', 'ITGB2/CD18']"
32614947,,,Hematopoietic cell,"['CD45', 'CD144']"
32614947,,,Hemogenic endothelial cell,['CD44']
32614947,,,Macrophages,['CD163']
32614947,,,Megakaryocyte-committed,"['GP9', 'PF4', 'GATA1', 'TAL1', 'FLI1']"
32614947,,,Megakaryocyte/platelet,"['ITGA2B (CD41)', 'GP9', 'PF4', 'ICAM2', 'CD9']"
32614947,,,Monocyte subcluster,['RUNX3']
32614947,,,Naïve progenitors,"['KIT', 'GATA2']"
32709844,Human,,CD4-Th1-like cells,"['Tbx21', 'Gzmb', 'Ifng', 'Iftm1', 'Iftm2', 'Rora']"
32709844,Human,,CD4-Th17 cells,"['Il22', 'Il17a', 'Rorc']"
32709844,Human,,CD4-Th2 cells,"['Uncertain marker genes mentioned', 'but not specified']"
32709844,Human,,CD8+ T cells (memory T cells),"['Pdcd1', 'Lag3', 'Gzmk', 'Gzmb', 'Prf1']"
32709844,Mouse,Esophageal tissue,"Epithelial cells (EpiC 3, EpiC 4, EpiC 6)","['Aldh3a1', 'Atf3', 'S100a8', 'Itga6', 'Mmp14']"
32709844,Mouse,Esophagus,B cells,"['CD45', 'CD45']"
32709844,Mouse,Esophagus,Endothelial cells,['Cdh5']
32709844,Mouse,Esophagus,EpiC 1,"['Birc5', 'Mki67', 'Top2a', 'Ube2c']"
32709844,Mouse,Esophagus,EpiC 1-4 (non-malignant epithelial cells),"['Nqo1', 'Aldh3a1', 'Gstp1']"
32709844,Mouse,Esophagus,EpiC 2,"['Gstm1', 'Gstm2', 'Adh7', 'Aldh3a1']"
32709844,Mouse,Esophagus,EpiC 3,"['Jun', 'Junb', 'Zfp36', 'Atf3', 'Junb', 'Fos']"
32709844,Mouse,Esophagus,EpiC 4,"['Krt4', 'Krt13', 'S100a8', 'S100a9']"
32709844,Mouse,Esophagus,EpiC 5,"['Mmp13', 'Itga6', 'Vegfa', 'Cxcl1', 'Il6', 'Tnf', 'Csf3', 'Hif1a']"
32709844,Mouse,Esophagus,EpiC 6 (malignant cells),"['Bcl2', 'Xiap']"
32709844,Mouse,Esophagus,Epithelial cells,['Epcam']
32709844,Mouse,Esophagus,Myeloid cells,"['CD45', 'CD45']"
32709844,Mouse,Esophagus,Natural killer cells,"['CD45', 'CD45']"
32709844,Mouse,Esophagus,T cells,"['CD45', 'CD45']"
32709844,,,FibC 3,['Ccl7']
32709844,,,FibC 6,['Ccl7']
32709844,,,FibC 8,['Cxcl12']
32709844,,,Mo/Mφ-C 3,"['Il10', 'Arg1', 'Adora2b']"
32709844,,,Neutrophils,"['Mmp9', 'Prok2', 'Vegfa', 'Nos2']"
32709844,,,cDC2-C 1,['Icosl']
32709844,,,tDC,"['Cd274', 'Pdcd1lg2', 'Ido1']"
32712105,Human,Esophageal tissue,Fibroblast,"['HVEM', 'ICAM1']"
32712105,Human,Esophagus,CD4+ T cell,['CD4']
32712105,Human,Esophagus,CD8+ T cell,['CD8']
32712105,Human,Esophagus,CD8+ interferon gamma–expressing cell,['IFNG (implied by interferon gamma–expressing)']
32712105,Human,Esophagus,Effector T-helper type 2 cell,"['IL13', 'IL5']"
32712105,Human,Esophagus,Eosinophil,['EPX']
32712105,Human,Esophagus,Fibroblast,"['CD90', 'Vimentin', 'ICAM-1', 'VCAM-1', 'α-SMA', 'ICAM-1', 'VCAM-1', 'CD90', 'Vimentin']"
32712105,Human,Esophagus,Inflammatory fibroblast,"['ICAM1', 'CD74', 'IL32', 'IL33', 'C3', 'RBP5', 'TNFSF13B', 'IRF8', 'VCAM-1']"
32712105,Human,Esophagus,Myofibroblast,"['α-SMA', 'ACTA2', 'MYH11', 'TAGLN', 'FLNA', 'ACTG2', 'a-SMA']"
32712105,Human,Esophagus,Regulatory T cell,['T7 (implied by regulatory T cell–associated phenotype)']
32712105,Human,Esophagus,T cell,"['LIGHT', 'CD3', 'LIGHT']"
32855417,Human,Splanchnic mesenchyme-like lineages,Smooth muscle (SM),"['FOXF1', 'HOXA1', 'HOXA5', 'WNT2']"
32855417,Mouse,Cardiac outflow tract,Cardiac outflow tract cells,"['Isl1', 'Mtus2']"
32855417,Mouse,Duodenum mesenchyme,Duodenum mesenchyme cells,"['Hand1', 'Hoxc8']"
32855417,Mouse,Duodenum mesenchyme,Mesenchyme,"['Hand1', 'Pitx1']"
32855417,Mouse,Esophageal mesenchyme,Esophageal mesenchyme cells,"['Nkx6-1', 'Sfrp2', 'Wnt4']"
32855417,Mouse,Esophageal mesenchyme,Mesenchyme,"['Osr1', 'Hic1']"
32855417,Mouse,Fibroblast,Fibroblast cells,"['Msx1', 'Wnt2', 'Hand1', 'Col1a1']"
32855417,Mouse,Foregut,Anterior foregut progenitor cells,['Otx2']
32855417,Mouse,Foregut,Definitive Endoderm (DE) cells,"['Foxa1/2', 'Cdh1', 'Epcam']"
32855417,Mouse,Foregut,Definitive endoderm (DE),"['Foxa1/2', 'Cdh1', 'Epcam', 'Foxa1/2', 'Cdh1', 'Epcam']"
32855417,Mouse,Foregut,Dorsal lateral foregut progenitor cells,"['Sox2', 'Sp5']"
32855417,Mouse,Foregut,Dorsal pancreas cells,"['Mnx1', 'Pdx1']"
32855417,Mouse,Foregut,Duodenum cells,['Cdx2']
32855417,Mouse,Foregut,Esophageal cells,['Sox2']
32855417,Mouse,Foregut,Esophagus cells,['Sox2']
32855417,Mouse,Foregut,Foregut progenitor cells,"['Osr1', 'Irx1']"
32855417,Mouse,Foregut,Gastric cells,['Foxf1']
32855417,Mouse,Foregut,Hepatic clusters (early hepatocytes),['HNF4a']
32855417,Mouse,Foregut,Hepatic clusters (hepatoblasts and early hepatocytes),"['Alb', 'Prox1', 'Afp']"
32855417,Mouse,Foregut,Hepatic endoderm progenitor cells,['Hhex']
32855417,Mouse,Foregut,Liver fibroblast,"['MSX1/2', 'HAND1']"
32855417,Mouse,Foregut,Liver stromal mesenchyme (stm) and mesothelium,"['WT1', 'TBX18', 'LHX2', 'UPK1B']"
32855417,Mouse,Foregut,Midgut cells,['Cdx2']
32855417,Mouse,Foregut,Pharynx cells,['Tbx1']
32855417,Mouse,Foregut,Respiratory cells,['Nkx2-1']
32855417,Mouse,Foregut,Respiratory cluster (trachea and lung) cells,"['Nkx2-1', 'Foxa2']"
32855417,Mouse,Foregut,Splanchnic Mesoderm (SM) cells,"['Foxf1', 'Vim', 'Pdgfra']"
32855417,Mouse,Foregut,Splanchnic mesoderm,['Foxf1']
32855417,Mouse,Foregut,Splanchnic mesoderm (SM),"['Foxf1', 'Vim', 'Pdgfra', 'Foxf1', 'Vim', 'Pdgfra']"
32855417,Mouse,Foregut,Stomach cells,"['Sox2', 'Osr1']"
32855417,Mouse,Foregut,Ventral DE adjacent to heart cells,['Nkx2-3']
32855417,Mouse,Foregut,Ventral hepatopancreatic duct cells,"['Sox17', 'Pdx1']"
32855417,Mouse,Foregut endoderm,Endoderm,['Cdh1']
32855417,Mouse,Foregut tissue,Hepatoblasts,"['Prox1', 'Afp']"
32855417,Mouse,Foregut tissue,Hepatopancreatic biliary progenitors,"['Prox1', 'Sox17', 'Pdx1']"
32855417,Mouse,Foregut tissue,Posterior foregut endoderm,['Hhex']
